Country;ISO3166_alpha3;coalcons_ej;coalprod_ej;gascons_ej;gasprod_ej;oilcons_ej;oilprod_kbd;Years
Total OECD;0;46.33522235;45.39810665;33.42477133;28.36473921;83.013977;19567.00924;1988
Total OECD;0;46.65311066;45.7236446;35.1106067;29.06358595;84.04675942;18806.38684;1989
Total OECD;0;45.49880682;45.48199909;35.81927183;29.86609691;84.58009343;18844.81025;1990
Total OECD;0;44.51260769;43.6146644;37.11966225;30.58432552;84.68876413;19412.3954;1991
Total OECD;0;43.37176332;42.91606722;37.84700712;31.2657843;86.66819258;19593.36141;1992
Total OECD;0;43.12427986;40.4887753;39.13679217;32.42550705;86.96807654;19697.07657;1993
Total OECD;0;43.10371437;41.63241544;40.07216935;33.87904702;89.395414;20563.93328;1994
Total OECD;0;43.35967966;41.95953126;42.21618282;34.36849843;90.36734296;20760.81935;1995
Total OECD;0;44.74711831;42.52493617;44.41311234;35.99247485;92.98369272;21380.65162;1996
Total OECD;0;45.10059016;43.54443825;44.83953962;36.18392808;94.17415524;21686.74435;1997
Total OECD;0;44.86205587;43.11269235;45.11482439;36.68125734;94.73337884;21542.01407;1998
Total OECD;0;44.46468038;42.25148788;46.40142619;36.98192892;96.26247693;21152.65173;1999
Total OECD;0;46.34582103;41.30465876;48.3050933;37.78246206;96.43483528;21722.7998;2000
Total OECD;0;45.80869116;42.59613487;47.88805197;38.5714893;96.33265304;21578.20261;2001
Total OECD;0;46.42759252;41.59380318;49.02262086;38.1705363;96.04253122;21642.8389;2002
Total OECD;0;47.50031106;41.07585479;49.6976667;38.35832563;97.30685022;21350.35442;2003
Total OECD;0;47.69526281;41.97731638;50.50986445;38.40383839;98.93737027;20959.00969;2004
Total OECD;0;48.06262744;42.57980921;50.9705016;38.02961779;99.40906684;20039.80079;2005
Total OECD;0;48.37083878;43.27962503;51.05623298;38.44978393;98.66594464;19597.20862;2006
Total OECD;0;49.13298439;43.13516703;52.92599342;38.56883094;97.94969234;19275.23448;2007
Total OECD;0;48.24893959;43.4694275;53.72354302;39.65902189;94.4875417;18560.19016;2008
Total OECD;0;43.14481538;41.03866749;52.0297414;39.41700304;89.5535133;18569.59384;2009
Total OECD;0;45.79303181;41.85119967;55.54584511;40.38169382;90.22047258;18670.98944;2010
Total OECD;0;44.95341004;41.91866695;55.36364598;41.1099676;89.07485312;18712.6961;2011
Total OECD;0;43.08420964;41.13939049;56.66089032;42.37427748;88.16396164;19630.4622;2012
Total OECD;0;43.42957733;40.95422181;57.84811679;42.65114079;87.61028106;20779.79648;2013
Total OECD;0;42.71552078;41.86067232;56.94975968;44.35235855;86.7227234;22748.81338;2014
Total OECD;0;40.02353015;38.83972108;58.1423248;45.77309979;87.87422343;23781.44513;2015
Total OECD;0;37.72949299;35.18991524;59.36783489;46.32948134;89.06990769;23309.94182;2016
Total OECD;0;37.4696871;35.65737222;60.10265076;47.63784016;89.80697536;24193.35076;2017
Total OECD;0;36.18754511;35.67176198;63.23519488;51.09303593;90.32465857;26682.44814;2018
Total OECD;0;32.10220387;33.89543521;64.83881386;54.22187596;89.63405411;28381.18921;2019
Total S. & Cent. America;0;0.241955344;0.0;0.531756499;0.0;3.582780574;4333.858493;1965
Total S. & Cent. America;0;0.244431936;0.0;0.568187239;0.0;3.776145131;4291.325205;1966
Total S. & Cent. America;0;0.258866432;0.0;0.612556634;0.0;3.896171301;4570.895479;1967
Total S. & Cent. America;0;0.24828933;0.0;0.643508573;0.0;4.163133022;4681.779781;1968
Total S. & Cent. America;0;0.270176116;0.0;0.663408377;0.0;4.329085875;4702.386712;1969
Total S. & Cent. America;0;0.299429165;0.0;0.676835865;0.673188525;4.562591634;4829.065003;1970
Total S. & Cent. America;0;0.278269673;0.0;0.68934922;0.691538633;4.815167142;4722.649933;1971
Total S. & Cent. America;0;0.272605004;0.0;0.728641005;0.729708027;5.224034876;4494.140389;1972
Total S. & Cent. America;0;0.284534497;0.0;0.827018444;0.833256632;5.708894735;4791.952505;1973
Total S. & Cent. America;0;0.310591655;0.0;0.874639553;0.881702447;5.887115708;4368.844431;1974
Total S. & Cent. America;0;0.325925795;0.0;0.870228861;0.880883052;5.879313071;3697.421402;1975
Total S. & Cent. America;0;0.327998926;0.0;1.017303125;0.987342008;6.14344951;3659.405619;1976
Total S. & Cent. America;0;0.374801872;0.0;1.097512136;1.067644448;6.403330485;3639.602108;1977
Total S. & Cent. America;0;0.401643797;0.0;1.134738554;1.128375518;6.683812601;3647.78196;1978
Total S. & Cent. America;0;0.424784845;0.0;1.221073138;1.172922148;6.967468825;3901.832598;1979
Total S. & Cent. America;0;0.450363096;0.0;1.2992644;1.269149779;7.128443055;3746.50505;1980
Total S. & Cent. America;0;0.444649634;0.284366797;1.339368532;1.310344549;7.04113843;3725.012858;1981
Total S. & Cent. America;0;0.447212317;0.305835337;1.486309398;1.43931039;6.814271067;3571.434349;1982
Total S. & Cent. America;0;0.497464382;0.332758842;1.539207943;1.569470155;6.559701306;3538.618118;1983
Total S. & Cent. America;0;0.571187629;0.402733065;1.661648988;1.671721392;6.54238781;3719.502969;1984
Total S. & Cent. America;0;0.661832084;0.474322658;1.696946583;1.706991357;6.468075819;3721.374184;1985
Total S. & Cent. America;0;0.668349972;0.521766937;1.833838742;1.849085867;6.859736373;3983.84743;1986
Total S. & Cent. America;0;0.736732116;0.632335919;1.840503335;1.849564994;7.038136005;3928.480247;1987
Total S. & Cent. America;0;0.730019686;0.709636046;1.996574741;2.002659731;7.194801854;4112.102858;1988
Total S. & Cent. America;0;0.78839783;0.834497211;2.070437887;2.086570927;7.185637546;4167.071758;1989
Total S. & Cent. America;0;0.662348774;0.81361703;2.144196876;2.168094144;7.135120931;4507.104905;1990
Total S. & Cent. America;0;0.700973902;0.822053853;2.178565845;2.247985671;7.197648177;4748.941074;1991
Total S. & Cent. America;0;0.735350545;0.85419503;2.241155532;2.25124108;7.699931749;4845.061366;1992
Total S. & Cent. America;0;0.745069574;0.883467946;2.411406114;2.396150548;7.808055372;5044.07389;1993
Total S. & Cent. America;0;0.789649886;0.934893845;2.534151593;2.560278406;8.271276211;5346.001096;1994
Total S. & Cent. America;0;0.802069938;1.012977645;2.787640986;2.806798662;8.542396512;5778.980603;1995
Total S. & Cent. America;0;0.824934558;1.110381601;3.085914656;3.100150866;8.736192274;6159.925301;1996
Total S. & Cent. America;0;0.885281317;1.247441431;3.14965307;3.146546007;9.24553603;6494.805742;1997
Total S. & Cent. America;0;0.868826404;1.27288829;3.376319049;3.328850387;9.62968588;6875.859542;1998
Total S. & Cent. America;0;0.862531865;1.264667226;3.330810746;3.406990893;9.585444378;6654.393277;1999
Total S. & Cent. America;0;0.877884104;1.478882853;3.540012311;3.661900503;9.641246483;6689.804415;2000
Total S. & Cent. America;0;0.83046541;1.621070418;3.714857958;3.822947087;9.792654632;6814.2907;2001
Total S. & Cent. America;0;0.8184169;1.511081393;3.752075577;3.931829004;9.726819332;6750.208381;2002
Total S. & Cent. America;0;0.882302189;1.770377017;3.945264988;4.306808662;9.476148139;6704.983234;2003
Total S. & Cent. America;0;0.938249925;1.925323676;4.407233473;4.861137021;9.851507146;7167.716043;2004
Total S. & Cent. America;0;0.882634244;2.079943711;4.577008455;5.017639489;10.14016818;7337.377744;2005
Total S. & Cent. America;0;1.023623264;2.257815695;4.950513386;5.465033823;10.51350515;7490.066524;2006
Total S. & Cent. America;0;1.089941625;2.353393731;5.081121241;5.661104311;10.90439561;7335.087572;2007
Total S. & Cent. America;0;1.15788731;2.419898969;5.091967965;5.683906769;11.38251993;7425.847586;2008
Total S. & Cent. America;0;0.975781002;2.33760954;4.890385903;5.483234734;11.20641687;7387.063243;2009
Total S. & Cent. America;0;1.18509055;2.347934872;5.30203947;5.775231466;11.75932069;7407.330715;2010
Total S. & Cent. America;0;1.264199051;2.67887925;5.476673203;5.906957374;12.25894198;7449.98565;2011
Total S. & Cent. America;0;1.328302452;2.760843344;5.824399998;6.140542202;12.60891683;7361.997143;2012
Total S. & Cent. America;0;1.449646916;2.719171905;6.02318419;6.255859292;12.94893261;7396.578209;2013
Total S. & Cent. America;0;1.524605831;2.846197466;6.214055507;6.337780438;12.96904504;7662.439076;2014
Total S. & Cent. America;0;1.500794605;2.702524395;6.402299898;6.40943287;12.7128811;7758.0684;2015
Total S. & Cent. America;0;1.457150752;2.809642608;6.270644;6.40322286;12.37309798;7354.532773;2016
Total S. & Cent. America;0;1.426864152;2.759511004;6.348409166;6.531728871;12.18420354;7160.703773;2017
Total S. & Cent. America;0;1.429960903;2.576111235;6.117720291;6.341688934;11.91602944;6495.361866;2018
Total S. & Cent. America;0;1.483349095;2.536609698;5.952721107;6.248774237;11.85534873;6174.489417;2019
Total Western Africa;0;0.019767203;0.0;0.003439995;0.0;0.158379471;0.0;1965
Total Western Africa;0;0.01870613;0.0;0.006178828;0.0;0.170721287;0.0;1966
Total Western Africa;0;0.008825777;0.0;0.006356141;0.0;0.173601328;0.0;1967
Total Western Africa;0;0.001527651;0.0;0.005162021;0.0;0.17325221;0.0;1968
Total Western Africa;0;0.001867644;0.0;0.002245004;0.0;0.191698795;0.0;1969
Total Western Africa;0;0.003337191;0.0;0.0037962;0.0;0.211106385;0.0;1970
Total Western Africa;0;0.006509106;0.0;0.0070281;0.0;0.279679268;0.0;1971
Total Western Africa;0;0.008489146;0.0;0.0094221;0.0;0.298552203;0.0;1972
Total Western Africa;0;0.008634747;0.0;0.0144324;0.0;0.329606624;0.0;1973
Total Western Africa;0;0.007018326;0.0;0.0134748;0.0;0.339092765;0.0;1974
Total Western Africa;0;0.007635039;0.0;0.0120726;0.0;0.368836575;0.0;1975
Total Western Africa;0;0.007047052;0.0;0.0224181;0.0;0.451944519;0.0;1976
Total Western Africa;0;0.007400075;0.0;0.0295146;0.0;0.487670651;0.0;1977
Total Western Africa;0;0.006687201;0.0;0.0357561;0.0;0.52367335;0.0;1978
Total Western Africa;0;0.006573563;0.0;0.0471276;0.0;0.590639333;0.0;1979
Total Western Africa;0;0.005831954;0.0;0.0569601;0.0;0.628348746;0.0;1980
Total Western Africa;0;0.005337268;0.0;0.0838926;0.0;0.63701394;0.0;1981
Total Western Africa;0;0.003377109;0.0;0.0873981;0.0;0.673767298;0.0;1982
Total Western Africa;0;0.003290807;0.0;0.0990774;0.0;0.631878266;0.0;1983
Total Western Africa;0;0.003756955;0.0;0.0953154;0.0;0.577329702;0.0;1984
Total Western Africa;0;0.004503952;0.0;0.090288;0.0;0.601913036;0.0;1985
Total Western Africa;0;0.005592797;0.0;0.1053018;0.0;0.558622401;0.0;1986
Total Western Africa;0;0.005285524;0.0;0.1042884;0.0;0.596832459;0.0;1987
Total Western Africa;0;0.003534372;0.0;0.1256382;0.0;0.621269677;0.0;1988
Total Western Africa;0;0.003732942;0.0;0.1454607;0.0;0.637632153;0.0;1989
Total Western Africa;0;0.003791065;0.0;0.1384353;0.0;0.616460629;0.0;1990
Total Western Africa;0;0.003745332;0.0;0.1349964;0.0;0.658721252;0.0;1991
Total Western Africa;0;0.003000737;0.0;0.146043;0.0;0.721513354;0.0;1992
Total Western Africa;0;0.002008327;0.0;0.1668078;0.0;0.713564539;0.0;1993
Total Western Africa;0;0.002394569;0.0;0.1526319;0.0;0.71484863;0.0;1994
Total Western Africa;0;0.002519287;0.0;0.168732648;0.0;0.719792625;0.0;1995
Total Western Africa;0;0.00232465;0.0;0.20845566;0.0;0.76033007;0.0;1996
Total Western Africa;0;0.002294605;0.0;0.202677928;0.0;0.757602958;0.0;1997
Total Western Africa;0;0.002453015;0.0;0.247623265;0.0;0.76672898;0.0;1998
Total Western Africa;0;0.002416751;0.0;0.181594602;0.0;0.815460342;0.0;1999
Total Western Africa;0;0.002257178;0.0;0.262338471;0.0;0.802784694;0.0;2000
Total Western Africa;0;0.001976384;0.0;0.332491946;0.0;0.832424879;0.0;2001
Total Western Africa;0;0.003066479;0.0;0.3995458;0.0;0.875428486;0.0;2002
Total Western Africa;0;0.002618418;0.0;0.416421868;0.0;0.86222761;0.0;2003
Total Western Africa;0;0.005758243;0.0;0.40091914;0.0;0.903362374;0.0;2004
Total Western Africa;0;0.006217986;0.0;0.413308822;0.0;0.942548725;0.0;2005
Total Western Africa;0;0.00679166;0.0;0.362476989;0.0;0.879258603;0.0;2006
Total Western Africa;0;0.00789867;0.0;0.450190806;0.0;0.901767373;0.0;2007
Total Western Africa;0;0.00832154;0.0;0.420527159;0.0;1.023685807;0.0;2008
Total Western Africa;0;0.009623346;0.0;0.316321689;0.0;1.032590891;0.0;2009
Total Western Africa;0;0.010829436;0.0;0.308382407;0.0;1.095531893;0.0;2010
Total Western Africa;0;0.01397202;0.0;0.442924911;0.0;1.107452653;0.0;2011
Total Western Africa;0;0.013362221;0.0;0.467215366;0.0;1.157876275;0.0;2012
Total Western Africa;0;0.013398862;0.0;0.45734819;0.0;1.181021285;0.0;2013
Total Western Africa;0;0.019133927;0.0;0.575668375;0.0;1.11199561;0.0;2014
Total Western Africa;0;0.021898979;0.0;0.855782433;0.0;1.13431138;0.0;2015
Total Western Africa;0;0.038680777;0.0;0.756898057;0.0;1.261347631;0.0;2016
Total Western Africa;0;0.041968041;0.0;0.794563819;0.0;1.381194313;0.0;2017
Total Western Africa;0;0.042005547;0.0;0.841505016;0.0;1.454193823;0.0;2018
Total Western Africa;0;0.038340841;0.0;0.862602012;0.0;1.512364273;0.0;2019
Total World;0;58.10464183;0.0;22.69367615;0.0;65.19106378;31791.90699;1965
Total World;0;58.76673785;0.0;24.72766029;0.0;70.18723991;34560.92942;1966
Total World;0;57.81891504;0.0;26.54654174;0.0;75.2060295;37103.66135;1967
Total World;0;58.68412804;0.0;28.95959338;0.0;81.63161241;40418.29886;1968
Total World;0;60.47544903;0.0;31.80030504;0.0;88.47671328;43648.66145;1969
Total World;0;61.41098925;0.0;34.61325026;35.13956847;96.1489509;48074.78354;1970
Total World;0;61.07745333;0.0;37.05189358;37.58183777;101.5373558;50785.24449;1971
Total World;0;61.75559713;0.0;39.10089278;39.4355884;109.3605907;53553.86518;1972
Total World;0;63.60425836;0.0;40.95619159;41.33273214;117.8860083;58551.7984;1973
Total World;0;63.65538438;0.0;41.96249146;42.19842765;116.1807003;58671.08321;1974
Total World;0;64.88833596;0.0;41.97986838;42.30676221;115.0142675;55810.76212;1975
Total World;0;67.27854603;0.0;44.47822451;44.12906728;122.5068259;60440.18774;1976
Total World;0;69.26865719;0.0;45.93826112;45.98980369;126.7725482;62740.32686;1977
Total World;0;70.04842946;0.0;47.86350456;47.54905929;131.1327557;63322.35407;1978
Total World;0;73.308712;0.0;50.83154183;50.75590062;133.2866294;66067.41602;1979
Total World;0;75.08736655;0.0;51.25675368;51.42371217;128.077938;62942.09002;1980
Total World;0;76.13882218;77.26134235;51.82242422;52.30880961;123.46505;59527.0642;1981
Total World;0;76.98392227;79.98097218;52.0875544;52.54746842;119.5124684;57270.87934;1982
Total World;0;79.36201463;79.72380198;52.93004711;53.01726228;118.6873597;56591.86734;1983
Total World;0;82.79823135;83.20741741;57.24557279;57.55494898;121.4595508;57640.15662;1984
Total World;0;86.35018595;87.41610094;58.53921989;59.10144877;121.6409634;57344.65107;1985
Total World;0;87.32170893;89.48721258;59.11156423;60.63185044;125.2896986;60175.81286;1986
Total World;0;90.75695554;91.16501928;62.2101484;63.6718999;127.7980385;60406.33444;1987
Total World;0;93.47265547;93.37547559;65.11538181;66.48159519;132.1309781;62840.4993;1988
Total World;0;94.36843638;95.02325267;67.93392779;68.70731528;134.2793536;63791.55993;1989
Total World;0;93.2219135;94.79432958;70.14391382;70.94716588;135.6870822;65021.88277;1990
Total World;0;92.31391404;92.2178297;71.91376631;71.8781212;135.6883092;64865.48503;1991
Total World;0;91.97978011;92.04770648;72.24045578;72.0695345;138.0396134;65703.96785;1992
Total World;0;92.43038948;89.27395855;72.96871123;72.90594981;137.1572548;65892.13945;1993
Total World;0;92.78474989;91.31529879;73.41597016;73.95586575;140.1657625;66876.92433;1994
Total World;0;93.43563124;94.10303111;75.99077522;75.17739393;142.0007828;67840.99687;1995
Total World;0;95.65964528;95.38468348;79.78839041;78.8011541;145.3696737;69478.07835;1996
Total World;0;95.49652502;96.78626296;79.32361582;78.77961317;149.0876105;71252.61009;1997
Total World;0;94.89440507;95.045086;80.77644934;80.84427271;149.847835;73017.35458;1998
Total World;0;95.47881478;95.07460973;83.07346077;83.15903421;152.536859;71518.25601;1999
Total World;0;98.70224759;96.479596;86.3995243;86.43614791;154.4297636;74717.78474;2000
Total World;0;100.2689332;100.5689047;87.59133787;88.51072966;155.801239;74942.9631;2001
Total World;0;104.2006331;101.785643;90.19036435;90.54407638;157.1010194;74144.96946;2002
Total World;0;113.387341;109.2535911;92.70716654;93.79271487;160.5941309;77305.05094;2003
Total World;0;121.1915311;118.7179835;96.24798586;96.85893326;166.5204114;80979.16154;2004
Total World;0;130.214724;126.1763532;98.87002726;99.15741433;168.567165;81951.57213;2005
Total World;0;137.0543172;132.6190067;101.4322662;102.5337051;170.5204568;82711.27436;2006
Total World;0;144.8049315;138.4351193;105.5652256;105.162397;172.646921;82569.67699;2007
Total World;0;146.7736118;142.9524895;108.087502;109.0555774;171.2362017;83234.0649;2008
Total World;0;144.534962;142.8939437;105.8796185;105.6563072;167.9524834;81577.58419;2009
Total World;0;151.1899209;150.824852;113.7842669;113.2630127;173.1135518;83409.28368;2010
Total World;0;158.4649526;161.8429774;116.5354866;117.0701026;174.7797719;84156.7599;2011
Total World;0;159.0671135;163.6997101;119.5920193;119.4806567;176.9640502;86366.03849;2012
Total World;0;161.976352;166.6406489;121.5580032;120.8825007;178.8784952;86794.16798;2013
Total World;0;161.8358369;166.0538296;122.3793059;123.3327582;180.0490108;88909.97962;2014
Total World;0;157.8388956;161.6786187;125.2083345;126.0230463;183.2109681;91732.64459;2015
Total World;0;155.5041771;153.3018937;128.1240265;127.4528844;186.9124127;92072.42631;2016
Total World;0;156.0941056;157.1588093;131.7082061;132.2107953;189.2429203;92797.83474;2017
Total World;0;158.7939352;165.0614319;138.6598323;138.8701736;191.4518959;95254.09161;2018
Total World;0;157.8570469;167.5752429;141.4527701;143.6160611;193.0315744;95192.45073;2019
Trinidad & Tobago;TTO;0.0;0.0;0.0411399;0.0;0.079912454;135.0;1965
Trinidad & Tobago;TTO;0.0;0.0;0.0483255;0.0;0.080473081;153.0;1966
Trinidad & Tobago;TTO;0.0;0.0;0.0533376;0.0;0.083958604;179.0;1967
Trinidad & Tobago;TTO;0.0;0.0;0.0559638;0.0;0.085567635;191.0;1968
Trinidad & Tobago;TTO;0.0;0.0;0.0562464;0.0;0.089705832;157.0;1969
Trinidad & Tobago;TTO;0.0;0.0;0.068830992;0.06396327;0.092019103;140.0;1970
Trinidad & Tobago;TTO;0.0;0.0;0.067086;0.067086;0.095088353;129.0;1971
Trinidad & Tobago;TTO;0.0;0.0;0.0693387;0.0693387;0.154337971;141.0;1972
Trinidad & Tobago;TTO;0.0;0.0;0.0665928;0.0665928;0.155326295;166.0;1973
Trinidad & Tobago;TTO;0.0;0.0;0.0608391;0.0608391;0.152946586;187.0;1974
Trinidad & Tobago;TTO;0.0;0.0;0.0552951;0.0552951;0.116933592;216.0;1975
Trinidad & Tobago;TTO;0.0;0.0;0.0622377;0.0622377;0.131488548;212.0;1976
Trinidad & Tobago;TTO;0.0;0.0;0.0731574;0.0731574;0.128359106;229.0;1977
Trinidad & Tobago;TTO;0.0;0.0;0.0873369;0.0873369;0.115497908;230.0;1978
Trinidad & Tobago;TTO;0.0;0.0;0.0902754;0.0902754;0.088900363;214.0;1979
Trinidad & Tobago;TTO;0.0;0.0;0.101997;0.101997;0.070325117;212.0;1980
Trinidad & Tobago;TTO;0.0;0.0;0.1123542;0.1123542;0.069698216;189.0;1981
Trinidad & Tobago;TTO;0.0;0.0;0.1365525;0.1365525;0.077309659;177.0;1982
Trinidad & Tobago;TTO;0.0;0.0;0.1414701;0.1414701;0.067208354;160.0;1983
Trinidad & Tobago;TTO;0.0;0.0;0.1482336;0.1482336;0.057489446;170.0;1984
Trinidad & Tobago;TTO;0.0;0.0;0.1517472;0.1517472;0.060825438;176.0;1985
Trinidad & Tobago;TTO;0.0;0.0;0.1552842;0.1552842;0.065641895;169.0;1986
Trinidad & Tobago;TTO;0.0;0.0;0.1644966;0.1644966;0.043996714;155.0;1987
Trinidad & Tobago;TTO;0.0;0.0;0.1893393;0.1893393;0.039864871;151.0;1988
Trinidad & Tobago;TTO;0.0;0.0;0.1897011;0.1897011;0.035797212;149.0;1989
Trinidad & Tobago;TTO;0.0;0.0;0.1966815;0.1966815;0.053522078;150.0;1990
Trinidad & Tobago;TTO;0.0;0.0;0.199265957;0.199265957;0.050246662;149.0;1991
Trinidad & Tobago;TTO;0.0;0.0;0.19255684;0.19255684;0.071505611;144.0;1992
Trinidad & Tobago;TTO;0.0;0.0;0.216119296;0.216119296;0.062262044;134.0;1993
Trinidad & Tobago;TTO;0.0;0.0;0.24752599;0.24752599;0.047462064;141.0;1994
Trinidad & Tobago;TTO;0.0;0.0;0.265727597;0.265727597;0.054192241;142.0;1995
Trinidad & Tobago;TTO;0.0;0.0;0.300038568;0.300038568;0.062650574;141.0;1996
Trinidad & Tobago;TTO;0.0;0.0;0.325596112;0.325596112;0.036987682;135.0;1997
Trinidad & Tobago;TTO;0.0;0.0;0.325596112;0.325596112;0.042444709;134.0;1998
Trinidad & Tobago;TTO;0.0;0.0;0.333998592;0.410671225;0.075075158;141.0;1999
Trinidad & Tobago;TTO;0.0;0.0;0.353269457;0.49790416;0.07430686;138.2122541;2000
Trinidad & Tobago;TTO;0.0;0.0;0.392198782;0.529735162;0.069058442;134.0541945;2001
Trinidad & Tobago;TTO;0.0;0.0;0.422305958;0.621447071;0.078288752;154.2251288;2002
Trinidad & Tobago;TTO;0.0;0.0;0.486723661;0.906674973;0.074691295;163.5539918;2003
Trinidad & Tobago;TTO;0.0;0.0;0.535339266;1.028831944;0.081951345;152.0947158;2004
Trinidad & Tobago;TTO;0.0;0.0;0.589511101;1.080372431;0.072394694;171.5196822;2005
Trinidad & Tobago;TTO;0.0;0.0;0.693941576;1.280169763;0.079150356;174.2749205;2006
Trinidad & Tobago;TTO;0.0;0.0;0.707220996;1.357320387;0.090061803;155.1676603;2007
Trinidad & Tobago;TTO;0.0;0.0;0.689691718;1.346382569;0.095848497;149.0316257;2008
Trinidad & Tobago;TTO;0.0;0.0;0.687184988;1.388095576;0.091850291;150.3148438;2009
Trinidad & Tobago;TTO;0.0;0.0;0.746643121;1.450549096;0.095249738;145.3675973;2010
Trinidad & Tobago;TTO;0.0;0.0;0.737327543;1.392667788;0.089457385;135.8712877;2011
Trinidad & Tobago;TTO;0.0;0.0;0.72849548;1.38716666;0.085426539;116.9523306;2012
Trinidad & Tobago;TTO;0.0;0.0;0.732802701;1.394901351;0.09622261;115.6027315;2013
Trinidad & Tobago;TTO;0.0;0.0;0.738363198;1.370419397;0.086396826;114.1154192;2014
Trinidad & Tobago;TTO;0.0;0.0;0.705771732;1.294410835;0.094468713;108.7464466;2015
Trinidad & Tobago;TTO;0.0;0.0;0.61000096;1.126141144;0.099988323;96.66091803;2016
Trinidad & Tobago;TTO;0.0;0.0;0.660575816;1.147425393;0.092803619;98.6902339;2017
Trinidad & Tobago;TTO;0.0;0.0;0.625491006;1.222600074;0.08791559;87.31653801;2018
Trinidad & Tobago;TTO;0.0;0.0;0.631505054;1.244192058;0.082173458;82.22122933;2019
Tunisia;TUN;0.0;0.0;0.0;0.0;0.0;0.0;1965
Tunisia;TUN;0.0;0.0;0.0;0.0;0.0;16.24380822;1966
Tunisia;TUN;0.0;0.0;0.0;0.0;0.0;47.21449315;1967
Tunisia;TUN;0.0;0.0;0.0;0.0;0.0;67.04587432;1968
Tunisia;TUN;0.0;0.0;0.0;0.0;0.0;78.10090411;1969
Tunisia;TUN;0.0;0.0;0.0;0.0;0.0;87.45531507;1970
Tunisia;TUN;0.0;0.0;0.0;0.0;0.0;86.57043836;1971
Tunisia;TUN;0.0;0.0;0.0;0.0;0.0;83.56046448;1972
Tunisia;TUN;0.0;0.0;0.0;0.0;0.0;81.70361644;1973
Tunisia;TUN;0.0;0.0;0.0;0.0;0.0;87.20249315;1974
Tunisia;TUN;0.0;0.0;0.0;0.0;0.0;97.10468493;1975
Tunisia;TUN;0.0;0.0;0.0;0.0;0.0;77.95054645;1976
Tunisia;TUN;0.0;0.0;0.0;0.0;0.0;90.67879452;1977
Tunisia;TUN;0.0;0.0;0.0;0.0;0.0;104.1626301;1978
Tunisia;TUN;0.0;0.0;0.0;0.0;0.0;116.6351781;1979
Tunisia;TUN;0.0;0.0;0.0;0.0;0.0;118.2284973;1980
Tunisia;TUN;0.0;0.0;0.0;0.0;0.0;113.9173425;1981
Tunisia;TUN;0.0;0.0;0.0;0.0;0.0;108.4184658;1982
Tunisia;TUN;0.0;0.0;0.0;0.0;0.0;116.5509041;1983
Tunisia;TUN;0.0;0.0;0.0;0.0;0.0;115.1398907;1984
Tunisia;TUN;0.0;0.0;0.0;0.0;0.0;113.938411;1985
Tunisia;TUN;0.0;0.0;0.0;0.0;0.0;110.609589;1986
Tunisia;TUN;0.0;0.0;0.0;0.0;0.0;105.6165205;1987
Tunisia;TUN;0.0;0.0;0.0;0.0;0.0;103.8866667;1988
Tunisia;TUN;0.0;0.0;0.0;0.0;0.0;104.7085753;1989
Tunisia;TUN;0.0;0.0;0.0;0.0;0.0;101.7495342;1990
Tunisia;TUN;0.0;0.0;0.0;0.0;0.0;116.6007123;1991
Tunisia;TUN;0.0;0.0;0.0;0.0;0.0;116.6237705;1992
Tunisia;TUN;0.0;0.0;0.0;0.0;0.0;105.9476164;1993
Tunisia;TUN;0.0;0.0;0.0;0.0;0.0;97.63460274;1994
Tunisia;TUN;0.0;0.0;0.0;0.0;0.0;95.22178082;1995
Tunisia;TUN;0.0;0.0;0.0;0.0;0.0;94.24259563;1996
Tunisia;TUN;0.0;0.0;0.0;0.0;0.0;89.60931507;1997
Tunisia;TUN;0.0;0.0;0.0;0.0;0.0;87.52120548;1998
Tunisia;TUN;0.0;0.0;0.0;0.0;0.0;90.17835616;1999
Tunisia;TUN;0.0;0.0;0.0;0.0;0.0;82.39612022;2000
Tunisia;TUN;0.0;0.0;0.0;0.0;0.0;76.11715068;2001
Tunisia;TUN;0.0;0.0;0.0;0.0;0.0;79.55452055;2002
Tunisia;TUN;0.0;0.0;0.0;0.0;0.0;72.79446575;2003
Tunisia;TUN;0.0;0.0;0.0;0.0;0.0;74.82174863;2004
Tunisia;TUN;0.0;0.0;0.0;0.0;0.0;78.37254795;2005
Tunisia;TUN;0.0;0.0;0.0;0.0;0.0;75.65112329;2006
Tunisia;TUN;0.0;0.0;0.0;0.0;0.0;104.2016986;2007
Tunisia;TUN;0.0;0.0;0.0;0.0;0.0;95.71885246;2008
Tunisia;TUN;0.0;0.0;0.0;0.0;0.0;91.29221918;2009
Tunisia;TUN;0.0;0.0;0.0;0.0;0.0;82.89884932;2010
Tunisia;TUN;0.0;0.0;0.0;0.0;0.0;76.55745205;2011
Tunisia;TUN;0.0;0.0;0.0;0.0;0.0;82.15221311;2012
Tunisia;TUN;0.0;0.0;0.0;0.0;0.0;76.2459726;2013
Tunisia;TUN;0.0;0.0;0.0;0.0;0.0;71.02038356;2014
Tunisia;TUN;0.0;0.0;0.0;0.0;0.0;63.63463014;2015
Tunisia;TUN;0.0;0.0;0.0;0.0;0.0;59.71691257;2016
Tunisia;TUN;0.0;0.0;0.0;0.0;0.0;48.086;2017
Tunisia;TUN;0.0;0.0;0.0;0.0;0.0;50.17621984;2018
Tunisia;TUN;0.0;0.0;0.0;0.0;0.0;50.17621984;2019
