Country;ISO3166_alpha3;renewables_ej;ren_power_ej;biofuels_cons_ej;biofuels_prod_pj;Years
Nigeria;NGA;0.0;0.0;0.0;0.0;1990
Nigeria;NGA;0.0;0.0;0.0;0.0;1991
Nigeria;NGA;0.0;0.0;0.0;0.0;1992
Nigeria;NGA;0.0;0.0;0.0;0.0;1993
Nigeria;NGA;0.0;0.0;0.0;0.0;1994
Nigeria;NGA;0.0;0.0;0.0;0.0;1995
Nigeria;NGA;0.0;0.0;0.0;0.0;1996
Nigeria;NGA;0.0;0.0;0.0;0.0;1997
Nigeria;NGA;0.0;0.0;0.0;0.0;1998
Nigeria;NGA;0.0;0.0;0.0;0.0;1999
Nigeria;NGA;0.0;0.0;0.0;0.0;2000
Nigeria;NGA;0.0;0.0;0.0;0.0;2001
Nigeria;NGA;0.0;0.0;0.0;0.0;2002
Nigeria;NGA;0.0;0.0;0.0;0.0;2003
Nigeria;NGA;0.0;0.0;0.0;0.0;2004
Nigeria;NGA;0.0;0.0;0.0;0.0;2005
Nigeria;NGA;0.0;0.0;0.0;0.0;2006
Nigeria;NGA;0.0;0.0;0.0;0.0;2007
Nigeria;NGA;0.0;0.0;0.0;0.0;2008
Nigeria;NGA;0.0;0.0;0.0;0.0;2009
Nigeria;NGA;0.0;0.0;0.0;0.0;2010
Nigeria;NGA;0.0;0.0;0.0;0.0;2011
Nigeria;NGA;0.0;0.0;0.0;0.0;2012
Nigeria;NGA;0.0;0.0;0.0;0.0;2013
Nigeria;NGA;0.0;0.0;0.0;0.0;2014
Nigeria;NGA;0.0;0.0;0.0;0.0;2015
Nigeria;NGA;0.0;0.0;0.0;0.0;2016
Nigeria;NGA;0.0;0.0;0.0;0.0;2017
Nigeria;NGA;0.0;0.0;0.0;0.0;2018
Nigeria;NGA;0.0;0.0;0.0;0.0;2019
North Macedonia;MKD;0.0;0.0;0.0;0.0;1965
North Macedonia;MKD;0.0;0.0;0.0;0.0;1966
North Macedonia;MKD;0.0;0.0;0.0;0.0;1967
North Macedonia;MKD;0.0;0.0;0.0;0.0;1968
North Macedonia;MKD;0.0;0.0;0.0;0.0;1969
North Macedonia;MKD;0.0;0.0;0.0;0.0;1970
North Macedonia;MKD;0.0;0.0;0.0;0.0;1971
North Macedonia;MKD;0.0;0.0;0.0;0.0;1972
North Macedonia;MKD;0.0;0.0;0.0;0.0;1973
North Macedonia;MKD;0.0;0.0;0.0;0.0;1974
North Macedonia;MKD;0.0;0.0;0.0;0.0;1975
North Macedonia;MKD;0.0;0.0;0.0;0.0;1976
North Macedonia;MKD;0.0;0.0;0.0;0.0;1977
North Macedonia;MKD;0.0;0.0;0.0;0.0;1978
North Macedonia;MKD;0.0;0.0;0.0;0.0;1979
North Macedonia;MKD;0.0;0.0;0.0;0.0;1980
North Macedonia;MKD;0.0;0.0;0.0;0.0;1981
North Macedonia;MKD;0.0;0.0;0.0;0.0;1982
North Macedonia;MKD;0.0;0.0;0.0;0.0;1983
North Macedonia;MKD;0.0;0.0;0.0;0.0;1984
North Macedonia;MKD;0.0;0.0;0.0;0.0;1985
North Macedonia;MKD;0.0;0.0;0.0;0.0;1986
North Macedonia;MKD;0.0;0.0;0.0;0.0;1987
North Macedonia;MKD;0.0;0.0;0.0;0.0;1988
North Macedonia;MKD;0.0;0.0;0.0;0.0;1989
North Macedonia;MKD;0.0;0.0;0.0;0.0;1990
North Macedonia;MKD;0.0;0.0;0.0;0.0;1991
North Macedonia;MKD;0.0;0.0;0.0;0.0;1992
North Macedonia;MKD;0.0;0.0;0.0;0.0;1993
North Macedonia;MKD;0.0;0.0;0.0;0.0;1994
North Macedonia;MKD;0.0;0.0;0.0;0.0;1995
North Macedonia;MKD;0.0;0.0;0.0;0.0;1996
North Macedonia;MKD;0.0;0.0;0.0;0.0;1997
North Macedonia;MKD;0.0;0.0;0.0;0.0;1998
North Macedonia;MKD;0.0;0.0;0.0;0.0;1999
North Macedonia;MKD;0.0;0.0;0.0;0.0;2000
North Macedonia;MKD;0.0;0.0;0.0;0.0;2001
North Macedonia;MKD;0.0;0.0;0.0;0.0;2002
North Macedonia;MKD;0.0;0.0;0.0;0.0;2003
North Macedonia;MKD;0.0;0.0;0.0;0.0;2004
North Macedonia;MKD;0.0;0.0;0.0;0.0;2005
North Macedonia;MKD;0.0;0.0;0.0;0.0;2006
North Macedonia;MKD;0.0;0.0;0.0;0.0;2007
North Macedonia;MKD;5.29e-05;0.0;5.29e-05;0.0;2008
North Macedonia;MKD;7.91e-05;0.0;7.91e-05;0.0;2009
North Macedonia;MKD;1.85e-05;2.44e-07;1.83e-05;0.0;2010
North Macedonia;MKD;2.3e-05;1.09e-05;1.21e-05;0.0;2011
North Macedonia;MKD;3.58e-05;2.63e-05;9.46e-06;0.0;2012
North Macedonia;MKD;0.000121187;8.34e-05;3.78e-05;0.0;2013
North Macedonia;MKD;0.000791901;0.00077888;1.3e-05;0.0;2014
North Macedonia;MKD;0.001503073;0.001489801;1.33e-05;0.0;2015
North Macedonia;MKD;0.00153497;0.001531956;3.01e-06;0.0;2016
North Macedonia;MKD;0.001677272;0.001672038;5.23e-06;0.0;2017
North Macedonia;MKD;0.001562059;0.001558417;3.64e-06;0.0;2018
North Macedonia;MKD;0.001609443;0.001605801;3.64e-06;0.0;2019
Norway;NOR;0.0;0.0;0.0;0.0;1965
Norway;NOR;0.0;0.0;0.0;0.0;1966
Norway;NOR;0.0;0.0;0.0;0.0;1967
Norway;NOR;0.0;0.0;0.0;0.0;1968
Norway;NOR;0.0;0.0;0.0;0.0;1969
Norway;NOR;0.0;0.0;0.0;0.0;1970
Norway;NOR;0.0;0.0;0.0;0.0;1971
Norway;NOR;0.0;0.0;0.0;0.0;1972
Norway;NOR;0.0;0.0;0.0;0.0;1973
Norway;NOR;0.0;0.0;0.0;0.0;1974
Norway;NOR;0.0;0.0;0.0;0.0;1975
Norway;NOR;0.0;0.0;0.0;0.0;1976
Norway;NOR;0.0;0.0;0.0;0.0;1977
Norway;NOR;0.0;0.0;0.0;0.0;1978
Norway;NOR;0.0;0.0;0.0;0.0;1979
Norway;NOR;0.0;0.0;0.0;0.0;1980
Norway;NOR;0.0;0.0;0.0;0.0;1981
Norway;NOR;0.0;0.0;0.0;0.0;1982
Norway;NOR;0.0;0.0;0.0;0.0;1983
Norway;NOR;0.0;0.0;0.0;0.0;1984
Norway;NOR;5,00E-05;5,00E-05;0.0;0.0;1985
Norway;NOR;0.00026;0.00026;0.0;0.0;1986
Norway;NOR;0.00021;0.00021;0.0;0.0;1987
Norway;NOR;0.00027;0.00027;0.0;0.0;1988
Norway;NOR;0.00029;0.00029;0.0;0.0;1989
Norway;NOR;0.00213;0.00213;0.0;0.0;1990
Norway;NOR;0.00209;0.00209;0.0;0.0;1991
Norway;NOR;0.00227;0.00227;0.0;0.0;1992
Norway;NOR;0.00243;0.00243;0.0;0.0;1993
Norway;NOR;0.0027;0.0027;0.0;0.0;1994
Norway;NOR;0.00289;0.00289;0.0;0.0;1995
Norway;NOR;0.00303;0.00303;0.0;0.0;1996
Norway;NOR;0.00241;0.00241;0.0;0.0;1997
Norway;NOR;0.0027;0.0027;0.0;0.0;1998
Norway;NOR;0.00287276;0.00287276;0.0;0.0;1999
Norway;NOR;0.00291499;0.00291499;0.0;0.0;2000
Norway;NOR;0.00287181;0.00287181;0.0;0.0;2001
Norway;NOR;0.002904068;0.002904068;0.0;0.0;2002
Norway;NOR;0.005453038;0.005453038;-8.67e-19;0.0;2003
Norway;NOR;0.006088026;0.006088026;0.0;0.0;2004
Norway;NOR;0.008194506;0.008194506;0.0;0.0;2005
Norway;NOR;0.009996056;0.009921906;7.42e-05;0.0;2006
Norway;NOR;0.013439973;0.012288769;0.001151204;0.0;2007
Norway;NOR;0.015805949;0.012519391;0.003286558;0.0;2008
Norway;NOR;0.015353487;0.011443833;0.003909653;0.0;2009
Norway;NOR;0.016415832;0.011555724;0.004860109;0.0;2010
Norway;NOR;0.020105417;0.015211372;0.004894045;0.0;2011
Norway;NOR;0.023500639;0.017459618;0.006041021;0.0;2012
Norway;NOR;0.02654011;0.021077133;0.005462977;0.0;2013
Norway;NOR;0.028013389;0.022781425;0.005231963;0.0;2014
Norway;NOR;0.031343547;0.025357929;0.005985618;0.0;2015
Norway;NOR;0.03572562;0.021479226;0.014246394;0.0;2016
Norway;NOR;0.049763649;0.027942782;0.021820867;0.0;2017
Norway;NOR;0.053603853;0.037277647;0.016326206;0.0;2018
Norway;NOR;0.068421567;0.052691881;0.015729686;0.0;2019
Oman;OMN;0.0;0.0;0.0;0.0;1965
Oman;OMN;0.0;0.0;0.0;0.0;1966
Oman;OMN;0.0;0.0;0.0;0.0;1967
Oman;OMN;0.0;0.0;0.0;0.0;1968
Oman;OMN;0.0;0.0;0.0;0.0;1969
Oman;OMN;0.0;0.0;0.0;0.0;1970
Oman;OMN;0.0;0.0;0.0;0.0;1971
Oman;OMN;0.0;0.0;0.0;0.0;1972
Oman;OMN;0.0;0.0;0.0;0.0;1973
Oman;OMN;0.0;0.0;0.0;0.0;1974
Oman;OMN;0.0;0.0;0.0;0.0;1975
Oman;OMN;0.0;0.0;0.0;0.0;1976
Oman;OMN;0.0;0.0;0.0;0.0;1977
Oman;OMN;0.0;0.0;0.0;0.0;1978
Oman;OMN;0.0;0.0;0.0;0.0;1979
Oman;OMN;0.0;0.0;0.0;0.0;1980
Oman;OMN;0.0;0.0;0.0;0.0;1981
Oman;OMN;0.0;0.0;0.0;0.0;1982
Oman;OMN;0.0;0.0;0.0;0.0;1983
Oman;OMN;0.0;0.0;0.0;0.0;1984
Oman;OMN;0.0;0.0;0.0;0.0;1985
Oman;OMN;0.0;0.0;0.0;0.0;1986
Oman;OMN;0.0;0.0;0.0;0.0;1987
Oman;OMN;0.0;0.0;0.0;0.0;1988
Oman;OMN;0.0;0.0;0.0;0.0;1989
Oman;OMN;0.0;0.0;0.0;0.0;1990
Oman;OMN;0.0;0.0;0.0;0.0;1991
Oman;OMN;0.0;0.0;0.0;0.0;1992
Oman;OMN;0.0;0.0;0.0;0.0;1993
Oman;OMN;0.0;0.0;0.0;0.0;1994
Oman;OMN;0.0;0.0;0.0;0.0;1995
Oman;OMN;0.0;0.0;0.0;0.0;1996
Oman;OMN;0.0;0.0;0.0;0.0;1997
Oman;OMN;0.0;0.0;0.0;0.0;1998
Oman;OMN;0.0;0.0;0.0;0.0;1999
Oman;OMN;0.0;0.0;0.0;0.0;2000
Oman;OMN;0.0;0.0;0.0;0.0;2001
Oman;OMN;0.0;0.0;0.0;0.0;2002
Oman;OMN;0.0;0.0;0.0;0.0;2003
Oman;OMN;0.0;0.0;0.0;0.0;2004
Oman;OMN;0.0;0.0;0.0;0.0;2005
Oman;OMN;0.0;0.0;0.0;0.0;2006
Oman;OMN;0.0;0.0;0.0;0.0;2007
Oman;OMN;0.0;0.0;0.0;0.0;2008
Oman;OMN;0.0;0.0;0.0;0.0;2009
Oman;OMN;0.0;0.0;0.0;0.0;2010
Oman;OMN;0.0;0.0;0.0;0.0;2011
Oman;OMN;0.0;0.0;0.0;0.0;2012
Oman;OMN;1.11e-05;1.11e-05;0.0;0.0;2013
Oman;OMN;1.1e-05;1.1e-05;0.0;0.0;2014
Oman;OMN;3.37e-05;3.37e-05;0.0;0.0;2015
Oman;OMN;3.37e-05;3.37e-05;0.0;0.0;2016
Oman;OMN;3.3471e-05;3.3471e-05;0.0;0.0;2017
Oman;OMN;3.36e-05;3.36e-05;0.0;0.0;2018
Oman;OMN;3.35e-05;3.35e-05;0.0;0.0;2019
Pakistan;PAK;0.0;0.0;0.0;0.0;1965
Pakistan;PAK;0.0;0.0;0.0;0.0;1966
Pakistan;PAK;0.0;0.0;0.0;0.0;1967
Pakistan;PAK;0.0;0.0;0.0;0.0;1968
Pakistan;PAK;0.0;0.0;0.0;0.0;1969
Pakistan;PAK;0.0;0.0;0.0;0.0;1970
Pakistan;PAK;0.0;0.0;0.0;0.0;1971
Pakistan;PAK;0.0;0.0;0.0;0.0;1972
Pakistan;PAK;0.0;0.0;0.0;0.0;1973
Pakistan;PAK;0.0;0.0;0.0;0.0;1974
Pakistan;PAK;0.0;0.0;0.0;0.0;1975
Pakistan;PAK;0.0;0.0;0.0;0.0;1976
Pakistan;PAK;0.0;0.0;0.0;0.0;1977
Pakistan;PAK;0.0;0.0;0.0;0.0;1978
Pakistan;PAK;0.0;0.0;0.0;0.0;1979
Pakistan;PAK;0.0;0.0;0.0;0.0;1980
Pakistan;PAK;0.0;0.0;0.0;0.0;1981
Pakistan;PAK;0.0;0.0;0.0;0.0;1982
Pakistan;PAK;0.0;0.0;0.0;0.0;1983
Pakistan;PAK;0.0;0.0;0.0;0.0;1984
Pakistan;PAK;0.0;0.0;0.0;0.0;1985
Pakistan;PAK;0.0;0.0;0.0;0.0;1986
Pakistan;PAK;0.0;0.0;0.0;0.0;1987
Pakistan;PAK;0.0;0.0;0.0;0.0;1988
Pakistan;PAK;0.0;0.0;0.0;0.0;1989
Pakistan;PAK;0.0;0.0;0.0;0.0;1990
Pakistan;PAK;0.0;0.0;0.0;0.0;1991
Pakistan;PAK;0.0;0.0;0.0;0.0;1992
Pakistan;PAK;0.0;0.0;0.0;0.0;1993
Pakistan;PAK;0.0;0.0;0.0;0.0;1994
Pakistan;PAK;0.0;0.0;0.0;0.0;1995
Pakistan;PAK;0.0;0.0;0.0;0.0;1996
Pakistan;PAK;0.0;0.0;0.0;0.0;1997
Pakistan;PAK;0.0;0.0;0.0;0.0;1998
Pakistan;PAK;0.0;0.0;0.0;0.0;1999
Pakistan;PAK;0.009267;0.009267;0.0;0.0;2000
Pakistan;PAK;0.00866437;0.00866437;0.0;0.0;2001
Pakistan;PAK;0.009484026;0.009484026;0.0;0.0;2002
Pakistan;PAK;0.010210788;0.010210788;0.0;0.0;2003
Pakistan;PAK;0.010489758;0.010489758;0.0;0.0;2004
Pakistan;PAK;0.0;0.0;0.0;0.0;2005
Pakistan;PAK;0.0;0.0;0.0;0.0;2006
Pakistan;PAK;1.93e-06;1.93e-06;0.0;0.0;2007
Pakistan;PAK;1.51e-05;1.51e-05;0.0;0.0;2008
Pakistan;PAK;5.032e-05;5.032e-05;0.0;0.0;2009
Pakistan;PAK;0.000126042;0.000126042;0.0;0.0;2010
Pakistan;PAK;0.000250304;0.000250304;0.0;0.0;2011
Pakistan;PAK;0.000610285;0.000610285;0.0;0.0;2012
Pakistan;PAK;0.0049931;0.0049931;0.0;0.0;2013
Pakistan;PAK;0.009527704;0.009527704;0.0;0.0;2014
Pakistan;PAK;0.015570191;0.015570191;0.0;0.0;2015
Pakistan;PAK;0.025712673;0.025712673;0.0;0.0;2016
Pakistan;PAK;0.035804493;0.035804493;-6.94e-18;0.0;2017
Pakistan;PAK;0.046129087;0.046129087;0.0;0.0;2018
Pakistan;PAK;0.061362426;0.061362426;0.0;0.0;2019
Papua New Guinea;PNG;0.0;0.0;0.0;0.0;1980
Papua New Guinea;PNG;0.0;0.0;0.0;0.0;1981
Papua New Guinea;PNG;0.0;0.0;0.0;0.0;1982
Papua New Guinea;PNG;0.0;0.0;0.0;0.0;1983
Papua New Guinea;PNG;0.0;0.0;0.0;0.0;1984
Papua New Guinea;PNG;0.0;0.0;0.0;0.0;1985
Papua New Guinea;PNG;0.0;0.0;0.0;0.0;1986
Papua New Guinea;PNG;0.0;0.0;0.0;0.0;1987
Papua New Guinea;PNG;0.0;0.0;0.0;0.0;1988
Papua New Guinea;PNG;0.0;0.0;0.0;0.0;1989
Papua New Guinea;PNG;0.0;0.0;0.0;0.0;1990
Papua New Guinea;PNG;0.0;0.0;0.0;0.0;1991
Papua New Guinea;PNG;0.0;0.0;0.0;0.0;1992
Papua New Guinea;PNG;0.0;0.0;0.0;0.0;1993
Papua New Guinea;PNG;0.0;0.0;0.0;0.0;1994
Papua New Guinea;PNG;0.0;0.0;0.0;0.0;1995
Papua New Guinea;PNG;0.0;0.0;0.0;0.0;1996
Papua New Guinea;PNG;0.0;0.0;0.0;0.0;1997
Papua New Guinea;PNG;0.0;0.0;0.0;0.0;1998
Papua New Guinea;PNG;0.0;0.0;0.0;0.0;1999
Papua New Guinea;PNG;0.0;0.0;0.0;0.0;2000
Papua New Guinea;PNG;0.0;0.0;0.0;0.0;2001
Papua New Guinea;PNG;0.0;0.0;0.0;0.0;2002
Papua New Guinea;PNG;0.0;0.0;0.0;0.0;2003
Papua New Guinea;PNG;0.0;0.0;0.0;0.0;2004
Papua New Guinea;PNG;0.0;0.0;0.0;0.0;2005
Papua New Guinea;PNG;0.0;0.0;0.0;0.0;2006
Papua New Guinea;PNG;0.0;0.0;0.0;0.0;2007
Papua New Guinea;PNG;0.0;0.0;0.0;0.0;2008
Papua New Guinea;PNG;0.0;0.0;0.0;0.0;2009
Papua New Guinea;PNG;0.0;0.0;0.0;0.0;2010
Papua New Guinea;PNG;0.0;0.0;0.0;0.0;2011
Papua New Guinea;PNG;0.0;0.0;0.0;0.0;2012
Papua New Guinea;PNG;0.0;0.0;0.0;0.0;2013
Papua New Guinea;PNG;0.0;0.0;0.0;0.0;2014
Papua New Guinea;PNG;0.0;0.0;0.0;0.0;2015
Papua New Guinea;PNG;0.0;0.0;0.0;0.0;2016
Papua New Guinea;PNG;0.0;0.0;0.0;0.0;2017
Papua New Guinea;PNG;0.0;0.0;0.0;0.0;2018
Papua New Guinea;PNG;0.0;0.0;0.0;0.0;2019
Peru;PER;0.0;0.0;0.0;0.0;1965
Peru;PER;0.0;0.0;0.0;0.0;1966
Peru;PER;0.0;0.0;0.0;0.0;1967
Peru;PER;0.0;0.0;0.0;0.0;1968
Peru;PER;0.0;0.0;0.0;0.0;1969
Peru;PER;0.0;0.0;0.0;0.0;1970
Peru;PER;0.00227;0.00227;0.0;0.0;1971
Peru;PER;0.00227;0.00227;0.0;0.0;1972
Peru;PER;0.0023;0.0023;0.0;0.0;1973
Peru;PER;0.00266;0.00266;0.0;0.0;1974
Peru;PER;0.00266;0.00266;0.0;0.0;1975
Peru;PER;0.00245;0.00245;0.0;0.0;1976
Peru;PER;0.00242;0.00242;0.0;0.0;1977
Peru;PER;0.00215;0.00215;0.0;0.0;1978
Peru;PER;0.00163;0.00163;0.0;0.0;1979
Peru;PER;0.00085;0.00085;0.0;0.0;1980
Peru;PER;0.00076;0.00076;0.0;0.0;1981
Peru;PER;0.00151;0.00151;0.0;0.0;1982
Peru;PER;0.00145;0.00145;0.0;0.0;1983
Peru;PER;0.00142;0.00142;0.0;0.0;1984
Peru;PER;0.00169;0.00169;0.0;0.0;1985
Peru;PER;0.00154;0.00154;0.0;0.0;1986
Peru;PER;0.00136;0.00136;0.0;0.0;1987
Peru;PER;0.00136;0.00136;0.0;0.0;1988
Peru;PER;0.00145;0.00145;0.0;0.0;1989
Peru;PER;0.00136;0.00136;0.0;0.0;1990
Peru;PER;0.00133;0.00133;0.0;0.0;1991
Peru;PER;0.00133;0.00133;0.0;0.0;1992
Peru;PER;0.00109;0.00109;0.0;0.0;1993
Peru;PER;0.00119;0.00119;0.0;0.0;1994
Peru;PER;0.00142;0.00142;0.0;0.0;1995
Peru;PER;0.001374;0.001374;0.0;0.0;1996
Peru;PER;0.001546;0.001546;0.0;0.0;1997
Peru;PER;0.001265;0.001265;0.0;0.0;1998
Peru;PER;0.001396;0.001396;0.0;0.0;1999
Peru;PER;0.001588;0.001588;0.0;0.0;2000
Peru;PER;0.001631338;0.001631338;0.0;0.0;2001
Peru;PER;0.002504933;0.001847845;0.000657088;0.0;2002
Peru;PER;0.002603482;0.001934077;0.000669405;0.0;2003
Peru;PER;0.001943422;0.001502713;0.000440708;0.0;2004
Peru;PER;0.00367824;0.003381494;0.000296747;0.0;2005
Peru;PER;0.006653098;0.003360226;0.003292871;0.0;2006
Peru;PER;0.007392593;0.003999038;0.003393556;0.0;2007
Peru;PER;0.00866196;0.004382832;0.004279127;0.0;2008
Peru;PER;0.011106657;0.004355778;0.006750879;0.0;2009
Peru;PER;0.01454371;0.00632838;0.00821533;0.0;2010
Peru;PER;0.015119237;0.006308451;0.008810786;0.0;2011
Peru;PER;0.020831402;0.006758891;0.014072511;0.0;2012
Peru;PER;0.025743838;0.010674054;0.015069784;0.0;2013
Peru;PER;0.030324587;0.016012778;0.014311809;0.0;2014
Peru;PER;0.031674935;0.015770197;0.015904738;0.0;2015
Peru;PER;0.033578977;0.017553657;0.01602532;0.0;2016
Peru;PER;0.038187173;0.021529994;0.016657179;0.0;2017
Peru;PER;0.047790265;0.031248015;0.01654225;0.0;2018
Peru;PER;0.052862058;0.035854249;0.017007809;0.0;2019
Philippines;PHL;0.0;0.0;0.0;0.0;1965
Philippines;PHL;0.0;0.0;0.0;0.0;1966
Philippines;PHL;0.0;0.0;0.0;0.0;1967
Philippines;PHL;0.0;0.0;0.0;0.0;1968
Philippines;PHL;0.0;0.0;0.0;0.0;1969
Philippines;PHL;0.0;0.0;0.0;0.0;1970
Philippines;PHL;0.0;0.0;0.0;0.0;1971
Philippines;PHL;0.0;0.0;0.0;0.0;1972
Philippines;PHL;0.0;0.0;0.0;0.0;1973
Philippines;PHL;0.0;0.0;0.0;0.0;1974
Philippines;PHL;0.0;0.0;0.0;0.0;1975
Philippines;PHL;0.0;0.0;0.0;0.0;1976
Philippines;PHL;1,00E-05;1,00E-05;0.0;0.0;1977
Philippines;PHL;3,00E-05;3,00E-05;0.0;0.0;1978
Philippines;PHL;0.0063694;0.0063694;0.0;0.0;1979
Philippines;PHL;0.0204485;0.0204485;0.0;0.0;1980
Philippines;PHL;0.0391219;0.0391219;0.0;0.0;1981
Philippines;PHL;0.0390786;0.0390786;0.0;0.0;1982
Philippines;PHL;0.0493498;0.0493498;0.0;0.0;1983
Philippines;PHL;0.0535846;0.0535846;0.0;0.0;1984
Philippines;PHL;0.0594218;0.0594218;0.0;0.0;1985
Philippines;PHL;0.055733;0.055733;0.0;0.0;1986
Philippines;PHL;0.0489597;0.0489597;0.0;0.0;1987
Philippines;PHL;0.0522291;0.0522291;0.0;0.0;1988
Philippines;PHL;0.0570166;0.0570166;0.0;0.0;1989
Philippines;PHL;0.0589576;0.0589576;0.0;0.0;1990
Philippines;PHL;0.05758;0.05758;0.0;0.0;1991
Philippines;PHL;0.057;0.057;0.0;0.0;1992
Philippines;PHL;0.05667;0.05667;0.0;0.0;1993
Philippines;PHL;0.0632;0.0632;0.0;0.0;1994
Philippines;PHL;0.06135;0.06135;0.0;0.0;1995
Philippines;PHL;0.06534;0.06534;0.0;0.0;1996
Philippines;PHL;0.07237;0.07237;0.0;0.0;1997
Philippines;PHL;0.08914;0.08914;0.0;0.0;1998
Philippines;PHL;0.10594;0.10594;0.0;0.0;1999
Philippines;PHL;0.11626;0.11626;0.0;0.0;2000
Philippines;PHL;0.103741948;0.103741948;0.0;0.0;2001
Philippines;PHL;0.101103318;0.101103318;0.0;0.0;2002
Philippines;PHL;0.096335508;0.096335508;0.0;0.0;2003
Philippines;PHL;0.100195997;0.100195997;0.0;0.0;2004
Philippines;PHL;0.096136186;0.096074597;6.16e-05;0.0;2005
Philippines;PHL;0.101328898;0.10122913;9.98e-05;0.0;2006
Philippines;PHL;0.099563996;0.098243585;0.001320411;0.0;2007
Philippines;PHL;0.104880593;0.10249546;0.002385132;0.0;2008
Philippines;PHL;0.106870206;0.098252794;0.008617412;0.0;2009
Philippines;PHL;0.103059805;0.094047063;0.009012741;0.0;2010
Philippines;PHL;0.104018976;0.094664272;0.009354704;0.0;2011
Philippines;PHL;0.109783453;0.097451431;0.012332022;0.0;2012
Philippines;PHL;0.105845805;0.0910962;0.014749605;0.0;2013
Philippines;PHL;0.113855364;0.097776904;0.016078461;0.0;2014
Philippines;PHL;0.130177223;0.112000535;0.018176688;0.0;2015
Philippines;PHL;0.145680011;0.125555458;0.020124554;0.0;2016
Philippines;PHL;0.1429843;0.122201415;0.020782885;0.0;2017
Philippines;PHL;0.146137343;0.124745703;0.02139164;0.0;2018
Philippines;PHL;0.150079189;0.127279331;0.022799858;0.0;2019
Poland;POL;0.00026;0.00026;0.0;0.0;1965
Poland;POL;0.00038;0.00038;0.0;0.0;1966
Poland;POL;0.00044;0.00044;0.0;0.0;1967
Poland;POL;0.00047;0.00047;0.0;0.0;1968
Poland;POL;0.00084;0.00084;0.0;0.0;1969
Poland;POL;0.00059;0.00059;0.0;0.0;1970
Poland;POL;0.00101;0.00101;0.0;0.0;1971
Poland;POL;0.00185;0.00185;0.0;0.0;1972
Poland;POL;0.00223;0.00223;0.0;0.0;1973
Poland;POL;0.00235;0.00235;0.0;0.0;1974
Poland;POL;0.00211;0.00211;0.0;0.0;1975
Poland;POL;0.00183;0.00183;0.0;0.0;1976
Poland;POL;0.00265;0.00265;0.0;0.0;1977
Poland;POL;0.00262;0.00262;0.0;0.0;1978
Poland;POL;0.0024;0.0024;0.0;0.0;1979
Poland;POL;0.00248;0.00248;0.0;0.0;1980
Poland;POL;0.00269;0.00269;0.0;0.0;1981
Poland;POL;0.00269;0.00269;0.0;0.0;1982
Poland;POL;0.00362;0.00362;0.0;0.0;1983
Poland;POL;0.00345;0.00345;0.0;0.0;1984
Poland;POL;0.00397;0.00397;0.0;0.0;1985
Poland;POL;0.00368;0.00368;0.0;0.0;1986
Poland;POL;0.00193;0.00193;0.0;0.0;1987
Poland;POL;0.00094;0.00094;0.0;0.0;1988
Poland;POL;0.00103;0.00103;0.0;0.0;1989
Poland;POL;0.00055;0.00055;0.0;0.0;1990
Poland;POL;0.00083;0.00083;0.0;0.0;1991
Poland;POL;0.00111;0.00111;0.0;0.0;1992
Poland;POL;0.00061;0.00061;0.0;0.0;1993
Poland;POL;0.00051;0.00051;0.0;0.0;1994
Poland;POL;0.00068;0.00068;0.0;0.0;1995
Poland;POL;0.00133;0.00133;0.0;0.0;1996
Poland;POL;0.00171;0.00171;0.0;0.0;1997
Poland;POL;0.00224;0.00224;0.0;0.0;1998
Poland;POL;0.00197;0.00197;0.0;0.0;1999
Poland;POL;0.00226;0.00226;0.0;0.0;2000
Poland;POL;0.00455026;0.00455026;0.0;0.0;2001
Poland;POL;0.004817032;0.004817032;0.0;0.0;2002
Poland;POL;0.006923859;0.005678654;0.001245205;1.304229798;2003
Poland;POL;0.010265478;0.009671159;0.000594319;0.261560606;2004
Poland;POL;0.018081932;0.015937177;0.002144755;4.900680247;2005
Poland;POL;0.025534909;0.021639396;0.003895513;6.428827347;2006
Poland;POL;0.033619141;0.029428594;0.004190547;4.327625084;2007
Poland;POL;0.060878885;0.042326832;0.018552052;12.1433954;2008
Poland;POL;0.08586327;0.059531167;0.026332104;17.1026192;2009
Poland;POL;0.10193415;0.07479635;0.0271378;18.3768857;2010
Poland;POL;0.129551673;0.100812073;0.0287396;17.3293769;2011
Poland;POL;0.169411627;0.137629527;0.0317821;27.279217;2012
Poland;POL;0.165784451;0.134820651;0.0309638;29.1636307;2013
Poland;POL;0.191249333;0.161813533;0.0294358;31.3806161;2014
Poland;POL;0.217496436;0.189893036;0.0276034;34.0432;2015
Poland;POL;0.205764716;0.187121716;0.018643;38.7445;2016
Poland;POL;0.2197289;0.194058;0.0256709;38.5900537;2017
Poland;POL;0.214305347;0.175788947;0.0385164;38.0797222;2018
Poland;POL;0.24698232;0.20589542;0.0410869;40.15802826;2019
Portugal;PRT;0.00207;0.00207;0.0;0.0;1965
Portugal;PRT;0.002;0.002;0.0;0.0;1966
Portugal;PRT;0.00192;0.00192;0.0;0.0;1967
Portugal;PRT;0.00228;0.00228;0.0;0.0;1968
Portugal;PRT;0.0028;0.0028;0.0;0.0;1969
Portugal;PRT;0.00186;0.00186;0.0;0.0;1970
Portugal;PRT;0.00143;0.00143;0.0;0.0;1971
Portugal;PRT;0.00113;0.00113;0.0;0.0;1972
